Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2024.04.23 09:13:35;Buy;0.01;EURUSD;1.06441;0.01;2024.04.23 10:26:19;1.06651;;;2.1
2024.02.09 17:32:32;Sell;0.01;GBPJPY;188.604;0.01;2024.04.18 09:22:28;192.377;;-20.28;-24.48
2024.04.12 09:50:23;Buy;0.01;EURUSD;1.06852;0.01;2024.04.18 09:05:18;1.06841;;-0.59;-0.11
2024.04.12 13:48:02;Buy;0.01;EURUSD;1.06512;0.01;2024.04.18 09:05:17;1.06842;;-0.59;3.3
2024.04.16 05:17:02;Sell;0.02;USDCAD;1.38091;0.02;2024.04.18 06:58:13;1.378115;;-0.2;4.069999999999999
2024.04.15 21:43:00;Sell;0.01;USDCAD;1.37813;0.01;2024.04.17 21:05:24;1.37745;;-0.1;0.49
2024.04.16 17:00:02;Sell;0.01;USDCAD;1.38418;0.01;2024.04.17 21:04:44;1.37738;;-0.05;4.9399999999999995
2024.04.16 05:32:02;Sell;0.01;USDCAD;1.3810799999999999;0.01;2024.04.17 21:04:44;1.37738;;-0.05;2.69
2024.04.16 04:16:00;Buy;0.01;EURUSD;1.0609;0.01;2024.04.17 21:04:25;1.06701;;-0.1;6.11
2024.04.04 13:49:35;Sell;0.01;AUDCAD;0.89233;0.01;2024.04.16 03:55:40;0.88655;;;4.19
2024.04.03 19:50:07;Sell;0.01;AUDCAD;0.88807;0.01;2024.04.16 03:38:44;0.887;;;0.78
2024.04.12 17:16:02;Buy;0.01;EURUSD;1.06276;0.01;2024.04.15 09:34:50;1.06612;;-0.1;3.36
2024.04.08 07:09:53;Sell;0.01;AUDCAD;0.89452;0.01;2024.04.12 20:35:49;0.88997;;;3.3
2024.04.08 16:57:16;Sell;0.01;AUDCAD;0.89767;0.01;2024.04.11 08:00:29;0.89165;;;4.4
2024.04.04 08:41:04;Sell;0.01;AUDCAD;0.89037;0.01;2024.04.10 17:08:16;0.891;;;-0.46
2024.04.09 15:33:01;Sell;0.01;AUDCAD;0.8994;0.01;2024.04.10 17:08:01;0.8909;;;6.23
2024.04.01 06:52:29;Sell;0.02;AUDNZD;1.09052;0.02;2024.04.10 16:46:29;1.08813;;;2.87
2024.04.09 19:59:16;Sell;0.01;AUDCAD;0.89901;0.01;2024.04.10 15:33:08;0.89509;;;2.87
2024.04.09 19:23:21;Sell;0.01;AUDCAD;0.89927;0.01;2024.04.10 15:33:08;0.89508;;;3.07
2024.04.10 02:33:04;Sell;0.01;AUDCAD;0.89969;0.01;2024.04.10 15:32:03;0.89549;;;3.08
2024.04.03 17:41:12;Sell;0.01;AUDNZD;1.09305;0.01;2024.04.10 15:30:23;1.08854;;;2.73
2024.04.04 13:42:22;Sell;0.01;AUDNZD;1.09387;0.01;2024.04.10 15:16:32;1.08913;;;2.88
2024.04.04 15:19:24;Sell;0.01;AUDNZD;1.09465;0.01;2024.04.10 15:16:07;1.08912;;;3.36
2024.03.28 14:36:46;Buy;0.01;NZDCAD;0.80988;0.01;2024.04.03 20:25:54;0.81288;;-0.04;2.22
2024.04.01 06:53:11;Buy;0.01;NZDCAD;0.80937;0.01;2024.04.03 20:19:27;0.8127;;-0.02;2.46
2024.04.01 22:13:00;Buy;0.01;NZDCAD;0.80802;0.01;2024.04.03 19:47:10;0.81225;;-0.02;3.13
2024.04.01 19:23:26;Buy;0.01;NZDCAD;0.80711;0.01;2024.04.03 08:21:47;0.81061;;-0.02;2.58
2024.03.20 07:43:28;Sell;0.01;GBPJPY;192.711;0.01;2024.04.02 18:41:03;190.605;;-3.79;13.89
2024.03.29 10:00:19;Buy;0.01;NZDCAD;0.80914;0.01;2024.03.29 12:45:04;0.80954;;;0.3
2024.03.28 09:41:26;Sell;0.01;USDCAD;1.3593199999999999;0.01;2024.03.28 20:33:53;1.354;;;3.93
2024.03.27 14:41:55;Sell;0.01;USDCAD;1.3603399999999999;0.01;2024.03.27 22:04:16;1.35694;;;2.51
2024.03.19 07:09:55;Sell;0.01;CHFJPY;169.143;0.01;2024.03.27 14:00:41;166.663;;-0.95;16.4
2024.03.21 02:52:55;Sell;0.01;AUDNZD;1.08607;0.01;2024.03.27 10:15:05;1.08702;;;-0.57
2024.03.22 10:01:28;Buy;0.01;NZDCAD;0.81503;0.01;2024.03.26 10:00:05;0.81698;;-0.02;1.44
2024.03.22 08:03:18;Sell;0.02;USDCAD;1.35584;0.02;2024.03.26 08:43:09;1.35715;;-0.1;-1.93
2024.03.22 19:22:01;Sell;0.01;USDCAD;1.36086;0.01;2024.03.26 08:43:06;1.35778;;-0.1;2.27
2024.03.21 03:32:27;Sell;0.01;AUDNZD;1.0866;0.01;2024.03.22 10:43:09;1.08472;;;1.13
2024.03.19 11:18:16;Sell;0.01;EURJPY;163.186;0.01;2024.03.22 10:41:35;163.765;;-1;-3.82
2024.03.20 20:00:06;Sell;0.01;EURUSD;1.08854;0.01;2024.03.22 10:41:11;1.0814;;0.04;7.14
2024.03.21 02:56:24;Sell;0.02;EURUSD;1.09341;0.02;2024.03.22 07:48:41;1.085085;;0.01;16.65
2024.03.21 08:07:44;Sell;0.01;AUDNZD;1.08718;0.01;2024.03.22 04:30:06;1.08549;;;1.02
2024.03.20 20:52:30;Sell;0.01;EURUSD;1.09085;0.01;2024.03.21 17:09:26;1.08712;;0.03;3.73
2024.03.20 22:08:21;Sell;0.01;EURJPY;165.214;0.01;2024.03.21 03:22:03;164.451;;-0.6;5.07
2024.03.20 21:05:11;Sell;0.01;EURJPY;164.766;0.01;2024.03.21 03:22:03;164.452;;-0.6;2.09
2024.03.20 21:47:02;Sell;0.08;EURJPY;165.033;0.08;2024.03.21 03:10:03;164.497;;-4.82;28.52
2024.03.20 06:16:02;Sell;0.04;EURJPY;164.601;0.04;2024.03.21 03:10:03;164.497;;-2.41;2.77
2024.03.20 02:04:01;Sell;0.02;EURJPY;164.19;0.02;2024.03.21 03:10:03;164.497;;-1.21;-4.08
2024.03.19 18:33:03;Sell;0.01;EURJPY;163.794;0.01;2024.03.21 03:10:03;164.497;;-0.8;-4.68
2024.03.20 20:24:33;Sell;0.01;EURJPY;164.91;0.01;2024.03.20 20:37:59;164.454;;;3.02
2024.03.19 15:49:40;Sell;0.01;USDCAD;1.36089;0.01;2024.03.19 17:55:54;1.35812;;;2.04
2024.03.19 10:12:05;Buy;0.01;NZDCAD;0.82019;0.01;2024.03.19 14:33:29;0.82296;;;2.04
2024.03.14 12:22:05;Sell;0.02;EURUSD;1.09429;0.02;2024.03.19 11:09:03;1.086665;;0.03;15.25
2024.03.04 09:01:13;Sell;0.01;CHFJPY;170.308;0.01;2024.03.11 15:54:34;167.292;;-0.84;20.53
2024.03.08 12:42:10;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.11 11:00:09;0.89124;;;1.27
2024.03.08 12:42:10;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.11 10:43:34;0.89129;;;1.23
2024.03.08 12:42:09;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.11 10:43:33;0.89131;;;1.22
2024.03.08 12:42:09;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.11 10:43:33;0.89129;;;1.23
2024.03.08 12:42:11;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.08 20:03:15;0.89296;;;-0.01
2024.03.08 12:42:10;Sell;0.01;AUDCAD;0.89295;0.01;2024.03.08 20:03:08;0.89297;;;-0.01
2024.02.21 18:18:01;Sell;0.01;EURJPY;162.47;0.01;2024.02.29 16:54:52;162.256;;-2.02;1.43
2024.02.22 10:16:02;Sell;0.02;EURJPY;163.299;0.02;2024.02.29 16:54:38;162.266;;-2.81;13.81
2024.01.11 10:13:20;Sell;0.01;CHFJPY;170.951;0.01;2024.02.29 16:54:34;170.153;;-4.59;5.33
2024.02.23 10:02:03;Sell;0.01;AUDJPY;99.043;0.01;2024.02.28 14:56:25;97.845;;-0.36;7.95
2024.02.26 13:25:02;Sell;0.01;EURJPY;163.445;0.01;2024.02.27 12:10:12;162.938;;-0.2;3.37
2024.01.24 09:39:31;Buy;0.01;AUDUSD;0.65837;0.01;2024.02.20 16:56:27;0.65676;;-1.53;-1.6099999999999999
2024.02.05 01:14:01;Buy;0.01;AUDCAD;0.87469;0.01;2024.02.20 15:30:01;0.88596;;-0.77;8.34
2024.02.13 22:15:03;Buy;0.03;AUDUSD;0.64468;0.03;2024.02.20 12:30:39;0.6544133333333333;;-1.07;29.200000000000003
2024.02.02 20:00:02;Buy;0.01;AUDUSD;0.65089;0.01;2024.02.16 12:24:16;0.65243;;-0.82;1.54
2023.11.20 15:11:20;Buy;0.01;CADCHF;0.64479;0.01;2024.02.08 14:23:46;0.64846;;;4.2
2024.02.05 22:57:28;Buy;0.01;GBPUSD;1.2537;0.01;2024.02.06 17:20:02;1.2583;;-0.06;4.6
2024.02.01 15:35:52;Buy;0.01;AUDNZD;1.06982;0.01;2024.02.02 03:30:06;1.07122;;-0.06;0.86
2024.02.01 11:51:31;Buy;0.01;AUDUSD;0.65242;0.01;2024.02.01 18:05:03;0.65498;;;2.56
2024.01.23 13:23:46;Buy;0.01;NZDCAD;0.81948;0.01;2024.01.23 23:45:27;0.82095;;;1.09
2024.01.23 19:23:14;Buy;0.01;NZDCAD;0.81832;0.01;2024.01.23 23:45:26;0.82094;;;1.95
2024.01.22 20:39:26;Buy;0.01;NZDCAD;0.81961;0.01;2024.01.23 08:40:33;0.82196;;-0.02;1.75
2024.01.22 10:32:46;Buy;0.01;NZDCAD;0.81999;0.01;2024.01.23 08:40:33;0.82196;;-0.02;1.46
2024.01.22 22:13:40;Buy;0.01;NZDCAD;0.81879;0.01;2024.01.23 08:40:32;0.82196;;-0.02;2.35
2024.01.22 09:37:01;Buy;0.01;NZDCAD;0.82031;0.01;2024.01.23 08:40:32;0.82195;;-0.02;1.22
2024.01.22 10:15:09;Buy;0.02;NZDCAD;0.82085;0.02;2024.01.23 08:40:31;0.82196;;-0.04;1.65
2024.01.23 04:02:52;Buy;0.02;NZDCAD;0.8207;0.02;2024.01.23 08:39:47;0.82185;;;1.71
2024.01.22 10:11:05;Sell;0.01;AUDNZD;1.07867;0.01;2024.01.22 12:50:37;1.07709;;;0.97
2024.01.19 11:57:35;Sell;0.01;AUDNZD;1.0782;0.01;2024.01.22 03:15:05;1.07744;;-0.02;0.47
2024.01.19 17:07:14;Buy;0.01;NZDCAD;0.82136;0.01;2024.01.22 03:07:35;0.82347;;-0.02;1.5699999999999998
2024.01.19 16:59:25;Buy;0.01;NZDCAD;0.82244;0.01;2024.01.22 03:07:35;0.82346;;-0.02;0.76
2024.01.19 15:25:51;Sell;0.01;AUDNZD;1.07879;0.01;2024.01.22 01:45:06;1.07807;;-0.02;0.44
2024.01.19 04:04:01;Sell;0.01;EURJPY;161.525;0.01;2024.01.19 11:04:11;161.009;;;3.49
2024.01.17 17:07:01;Sell;0.01;EURJPY;161.122;0.01;2024.01.19 11:04:11;161.009;;-0.16;0.76
2024.01.17 15:31:41;Buy;0.01;AUDCAD;0.88488;0.01;2024.01.18 17:56:41;0.88574;;-0.09;0.64
2024.01.17 15:30:08;Buy;0.01;AUDCAD;0.88487;0.01;2024.01.18 17:56:36;0.88581;;-0.09;0.7
2024.01.17 15:30:11;Buy;0.01;AUDCAD;0.88497;0.01;2024.01.18 17:56:29;0.88588;;-0.09;0.67
2024.01.17 16:47:44;Buy;0.01;AUDCAD;0.88386;0.01;2024.01.18 17:56:23;0.88592;;-0.09;1.52
2024.01.17 09:54:55;Sell;0.01;EURJPY;160.747;0.01;2024.01.18 16:53:32;160.69;;-0.12;0.39
2023.12.07 20:35:12;Buy;0.01;CADCHF;0.6431;0.01;2024.01.18 16:52:45;0.64293;;;-0.2
2023.12.27 18:01:03;Buy;0.02;CADCHF;0.64054;0.02;2024.01.18 16:06:43;0.6427;;;4.97
2023.12.29 14:26:08;Buy;0.03;CADCHF;0.63096;0.03;2024.01.18 14:32:27;0.63981;;;31.009999999999998
2024.01.17 17:00:45;Buy;0.01;AUDCAD;0.88319;0.01;2024.01.18 14:05:42;0.8863;;-0.09;2.31
2024.01.17 09:01:38;Buy;0.01;AUDCAD;0.88571;0.01;2024.01.18 11:50:03;0.88571;;-0.09;0
2024.01.18 02:30:15;Buy;0.01;AUDCAD;0.88199;0.01;2024.01.18 11:48:17;0.88571;;;2.76
2024.01.17 11:04:31;Buy;0.01;AUDCAD;0.88432;0.01;2024.01.17 14:10:18;0.88666;;;1.73
2024.01.17 12:09:39;Buy;0.01;CADCHF;0.63732;0.01;2024.01.17 12:50:28;0.63903;;;1.98
2024.01.17 11:01:30;Buy;0.01;AUDCAD;0.88435;0.01;2024.01.17 12:03:08;0.88609;;;1.29
2024.01.16 09:07:35;Buy;0.01;GBPUSD;1.26758;0.01;2024.01.17 11:57:39;1.2680799999999999;;-0.06;0.5
2024.01.17 11:08:26;Buy;0.01;AUDCAD;0.88418;0.01;2024.01.17 11:50:37;0.8859;;;1.27
2024.01.16 11:40:25;Buy;0.01;GBPUSD;1.26453;0.01;2024.01.17 11:39:52;1.26693;;-0.06;2.4
2024.01.05 16:25:54;Buy;0.01;CADCHF;0.63682;0.01;2024.01.16 15:31:10;0.63916;;;2.7199999999999998
2024.01.16 13:41:17;Buy;0.01;GBPUSD;1.26414;0.01;2024.01.16 15:30:04;1.26477;;;0.63
2024.01.15 19:29:18;Sell;0.01;XAUUSD;2055.41;0.01;2024.01.16 05:37:01;2050.04;;-0.03;5.37
2024.01.12 11:04:53;Sell;0.01;GBPUSD;1.27671;0.01;2024.01.12 13:26:12;1.27444;;;2.27
2024.01.10 17:39:27;Sell;0.01;EURJPY;159.517;0.01;2024.01.11 17:25:48;159.613;;-0.12;-0.66
2024.01.11 16:28:01;Sell;0.01;EURJPY;160.156;0.01;2024.01.11 17:24:33;159.651;;;3.46
2024.01.10 18:11:02;Sell;0.01;EURJPY;159.756;0.01;2024.01.11 17:24:33;159.651;;-0.12;0.72
2024.01.11 14:59:51;Sell;0.01;GBPUSD;1.2760500000000001;0.01;2024.01.11 15:30:12;1.2739099999999999;;;2.14
2024.01.05 15:34:01;Sell;0.05;EURJPY;158.87;0.05;2024.01.05 17:06:47;158.374;;;17.21
2024.01.04 16:47:02;Sell;0.04;EURJPY;158.473;0.04;2024.01.05 17:06:47;158.374;;-0.16;2.75
2024.01.04 13:02:02;Sell;0.02;EURJPY;158.058;0.02;2024.01.05 17:06:47;158.374;;-0.08;-4.39
2024.01.04 11:42:02;Sell;0.01;EURJPY;157.658;0.01;2024.01.05 17:06:47;158.374;;-0.04;-4.97
2024.01.05 15:40:01;Sell;0.01;EURJPY;158.843;0.01;2024.01.05 17:05:00;158.449;;;2.73
2024.01.05 08:35:34;Sell;0.01;EURJPY;158.626;0.01;2024.01.05 10:03:17;158.326;;;2.07
2023.12.22 11:52:28;Sell;0.01;EURGBP;0.86705;0.01;2024.01.03 14:08:26;0.86491;;0.11;2.7
2023.12.19 17:58:27;Buy;0.01;USDCAD;1.33405;0.01;2024.01.02 10:34:05;1.32394;;-0.54;-7.64
2023.12.22 16:53:25;Buy;0.01;USDCAD;1.32333;0.01;2023.12.29 14:31:14;1.32566;;-0.27;1.76
2023.12.26 17:18:03;Buy;0.01;USDCAD;1.32047;0.01;2023.12.29 13:58:40;1.3253;;-0.19;3.64
2023.12.26 22:18:26;Buy;0.01;USDCAD;1.3205;0.01;2023.12.29 13:58:24;1.32535;;-0.19;3.66
2023.12.27 07:45:28;Buy;0.01;USDCAD;1.31918;0.01;2023.12.29 13:58:05;1.32539;;-0.15;4.6899999999999995
2023.12.20 20:34:30;Buy;0.01;USDCAD;1.3313;0.01;2023.12.29 12:29:43;1.32633;;-0.42;-3.75
2023.12.19 14:19:05;Buy;0.01;USDCAD;1.33798;0.01;2023.12.29 12:29:43;1.32633;;-0.46;-8.78
2023.12.22 10:01:31;Buy;0.01;USDCAD;1.3275299999999999;0.01;2023.12.29 12:29:42;1.32633;;-0.27;-0.9
2023.12.19 14:18:09;Sell;0.01;EURJPY;158.299;0.01;2023.12.20 06:04:02;157.564;;-0.04;5.12
2023.12.14 14:07:13;Sell;0.01;EURUSD;1.09355;0.01;2023.12.15 15:34:03;1.09298;;;0.57
2023.12.14 16:50:28;Sell;0.01;EURUSD;1.09869;0.01;2023.12.15 10:30:20;1.09519;;;3.5
2023.12.13 13:33:08;Buy;0.01;GBPUSD;1.25233;0.01;2023.12.13 21:00:37;1.25624;;;3.91
2023.12.12 17:04:07;Buy;0.01;GBPUSD;1.25352;0.01;2023.12.12 18:05:05;1.25695;;;3.43
2023.12.04 09:51:48;Buy;0.01;EURGBP;0.85669;0.01;2023.12.12 16:33:20;0.85978;;-0.89;3.87
2023.12.06 22:20:02;Buy;0.01;EURUSD;1.07626;0.01;2023.12.12 15:31:08;1.08139;;-0.72;5.13
2023.12.11 10:40:13;Sell;0.01;EURJPY;157.29;0.01;2023.12.12 03:17:20;156.737;;-0.04;3.8
2023.12.08 16:54:32;Buy;0.01;GBPUSD;1.25184;0.01;2023.12.08 17:16:52;1.25542;;;3.58
2023.11.07 12:49:50;Buy;0.01;CADCHF;0.65509;0.01;2023.12.07 20:34:59;0.64285;;;-14
2023.08.15 18:50:25;Sell;0.01;CHFJPY;165.79;0.01;2023.12.07 20:34:34;164.284;;-3.37;10.49
2023.11.14 19:58:09;Sell;0.01;CHFJPY;169.139;0.01;2023.12.07 12:33:00;165.824;;-0.73;22.89
2023.08.08 03:54:35;Sell;0.01;EURJPY;157.164;0.01;2023.12.07 05:44:58;157.999;;-4.92;-5.6899999999999995
2023.12.01 11:28:39;Buy;0.01;USDCAD;1.35244;0.01;2023.12.05 13:40:31;1.3566500000000001;;-0.06;3.1
2023.11.03 08:23:13;Sell;0.01;EURJPY;159.733;0.01;2023.12.01 18:15:56;159.995;;-1.12;-1.78
2023.11.24 18:18:08;Sell;0.01;EURJPY;163.578;0.01;2023.12.01 17:04:36;160.189;;-0.28;22.98
2023.11.28 21:59:45;Sell;0.01;GBPUSD;1.26975;0.01;2023.11.29 09:56:19;1.26965;;-0.02;0.1
2023.11.29 03:18:14;Sell;0.01;GBPUSD;1.27271;0.01;2023.11.29 09:42:15;1.26942;;;3.29
2023.11.27 11:54:33;Sell;0.01;EURJPY;163.313;0.01;2023.11.27 15:05:08;162.887;;;2.86
2023.11.24 10:25:51;Sell;0.01;EURJPY;163.142;0.01;2023.11.27 05:36:32;162.967;;-0.04;1.18
2023.11.24 16:53:46;Sell;0.01;EURJPY;163.557;0.01;2023.11.27 05:34:17;163.01;;-0.04;3.67
2023.11.21 10:32:59;Sell;0.01;AUDCAD;0.90308;0.01;2023.11.21 18:00:05;0.8985;;;3.35
2023.11.21 10:31:32;Sell;0.01;AUDCAD;0.90288;0.01;2023.11.21 15:43:04;0.90076;;;1.55
2023.11.21 10:30:25;Sell;0.01;AUDCAD;0.90299;0.01;2023.11.21 11:25:48;0.90125;;;1.27
2023.11.14 15:35:02;Sell;0.02;EURJPY;163.104;0.02;2023.11.17 10:53:23;162.474;;-0.39;8.41
2023.11.14 02:09:02;Sell;0.01;EURJPY;162.364;0.01;2023.11.17 10:53:23;162.474;;-0.2;-0.73
2023.11.15 02:12:01;Sell;0.03;EURJPY;163.808;0.03;2023.11.17 10:53:21;162.471;;-0.47;26.78
2023.11.14 15:32:31;Sell;0.01;EURJPY;163.008;0.01;2023.11.17 10:34:35;162.721;;-0.2;1.9100000000000001
2023.11.14 19:25:58;Sell;0.01;EURJPY;163.696;0.01;2023.11.17 10:34:26;162.725;;-0.2;6.47
2023.11.14 18:12:44;Sell;0.01;EURJPY;163.613;0.01;2023.11.17 10:07:31;162.812;;-0.2;5.33
2023.11.16 20:36:11;Buy;0.01;EURJPY;163.427;0.01;2023.11.17 10:04:33;162.844;;-0.01;-3.88
2023.11.14 12:07:06;Sell;0.01;EURJPY;162.618;0.01;2023.11.16 20:09:10;163.457;;-0.16;-5.58
2023.11.15 21:38:33;Sell;0.01;EURJPY;164.166;0.01;2023.11.16 20:05:10;163.473;;-0.12;4.61
2023.11.15 18:27:56;Sell;0.01;AUDCAD;0.89133;0.01;2023.11.15 22:13:10;0.89071;;;0.45
2023.11.13 02:54:53;Sell;0.01;EURJPY;161.977;0.01;2023.11.15 19:03:13;163.951;;-0.08;-13.06
2023.11.08 17:21:28;Sell;0.01;EURJPY;161.254;0.01;2023.11.15 19:03:11;163.951;;-0.28;-17.85
2023.10.17 21:52:50;Sell;0.01;EURJPY;158.353;0.01;2023.11.15 18:32:28;163.97;;-1.16;-37.22
2023.11.15 12:50:58;Sell;0.01;AUDCAD;0.89201;0.01;2023.11.15 15:39:34;0.89053;;;1.08
2023.11.15 11:59:57;Sell;0.01;AUDCAD;0.89113;0.01;2023.11.15 15:38:00;0.89048;;;0.48
2023.11.15 13:06:03;Sell;0.01;AUDCAD;0.89261;0.01;2023.11.15 15:37:59;0.89047;;;1.56
2023.07.31 08:19:24;Sell;0.02;CHFJPY;162.75;0.02;2023.11.14 19:29:41;166.549;;-3.3200000000000003;-50.839999999999996
2023.11.06 02:49:03;Sell;0.01;AUDJPY;97.479;0.01;2023.11.10 01:20:05;96.266;;-0.53;8.01
2023.11.03 16:35:15;Sell;0.01;EURUSD;1.07051;0.01;2023.11.07 08:48:49;1.07034;;;0.17
2023.11.03 20:41:41;Sell;0.01;EURUSD;1.07356;0.01;2023.11.07 03:04:02;1.07105;;;2.51
2023.11.06 12:06:42;Sell;0.01;EURUSD;1.07538;0.01;2023.11.06 21:38:01;1.07251;;;2.87
2023.10.27 16:11:35;Sell;0.01;AUDNZD;1.08932;0.01;2023.11.03 14:43:40;1.08746;;-0.13;1.11
2023.10.17 15:35:29;Sell;0.01;AUDNZD;1.07915;0.01;2023.11.03 14:43:39;1.08742;;-0.29;-4.9399999999999995
2023.11.01 23:42:39;Sell;0.01;AUDNZD;1.09359;0.01;2023.11.03 12:47:05;1.08846;;-0.07;3.04
2023.10.19 21:02:08;Buy;0.01;CADCHF;0.65122;0.01;2023.11.03 08:20:51;0.65892;;0.06;8.5
2023.11.02 14:30:24;Sell;0.02;AUDCAD;0.88987;0.02;2023.11.02 16:25:18;0.8862;;;5.32
2023.11.02 10:51:18;Sell;0.01;AUDCAD;0.88972;0.01;2023.11.02 15:58:12;0.88672;;;2.18
2023.11.02 10:51:24;Sell;0.01;AUDCAD;0.88972;0.01;2023.11.02 15:52:46;0.88656;;;2.29
2023.11.02 12:18:48;Sell;0.01;AUDCAD;0.88939;0.01;2023.11.02 15:42:27;0.88742;;;1.43
2023.11.02 14:30:34;Sell;0.01;NZDCAD;0.81589;0.01;2023.11.02 15:19:28;0.81438;;;1.09
2023.11.02 12:55:10;Sell;0.01;NZDCAD;0.81563;0.01;2023.11.02 13:45:23;0.81417;;;1.06
2023.11.02 10:51:39;Sell;0.02;AUDCAD;0.88967;0.02;2023.11.02 11:37:01;0.89001;;;-0.49
2023.11.02 10:51:35;Sell;0.02;AUDCAD;0.8897;0.02;2023.11.02 11:37:01;0.89001;;;-0.45
2023.11.02 10:51:35;Sell;0.02;AUDCAD;0.8897;0.02;2023.11.02 10:57:27;0.88965;;;0.07
2023.10.26 17:03:09;Sell;0.02;USDCAD;1.3833;0.02;2023.11.02 02:00:04;1.3835600000000001;;-0.41;-0.38
2023.10.31 15:29:12;Sell;0.01;USDCAD;1.3869099999999999;0.01;2023.11.02 01:43:45;1.38403;;-0.12;2.08
2023.11.01 19:14:46;Sell;0.01;USDCAD;1.38882;0.01;2023.11.02 01:03:54;1.3846;;-0.09;3.05
2023.10.19 05:05:04;Buy;0.01;NZDUSD;0.58353;0.01;2023.11.02 00:38:51;0.58624;;-0.42;2.71
2023.11.01 15:36:13;Sell;0.01;USDCAD;1.3881999999999999;0.01;2023.11.01 16:36:26;1.38472;;;2.51
2023.10.31 11:54:56;Sell;0.01;EURJPY;160.333;0.01;2023.10.31 15:24:31;160.138;;;1.29
2023.10.31 11:59:07;Sell;0.01;EURJPY;160.792;0.01;2023.10.31 15:21:07;160.181;;;4.05
2023.10.24 13:46:23;Sell;0.01;AUDNZD;1.08702;0.01;2023.10.31 14:37:50;1.08871;;-0.13;-0.99
2023.10.18 10:54:24;Sell;0.02;AUDNZD;1.08059;0.02;2023.10.31 14:37:36;1.087345;;-0.3;-7.880000000000001
2023.10.24 14:32:38;Sell;0.02;AUDNZD;1.08765;0.02;2023.10.31 14:34:12;1.08739;;-0.2;0.29999999999999993
2023.10.23 21:33:13;Sell;0.01;CHFJPY;167.935;0.01;2023.10.27 17:53:04;165.882;;-0.17;13.71
2023.10.19 05:45:04;Buy;0.01;NZDCHF;0.52468;0.01;2023.10.27 16:03:25;0.52556;;;0.98
2023.10.25 21:50:10;Buy;0.01;NZDUSD;0.58041;0.01;2023.10.26 16:43:24;0.58251;;-0.09;2.1
2023.10.24 16:33:39;Sell;0.01;AUDNZD;1.08801;0.01;2023.10.26 04:15:59;1.08598;;-0.07;1.17
2023.10.18 17:34:32;Sell;0.02;AUDNZD;1.08176;0.02;2023.10.26 04:08:44;1.082815;;-0.15;-1.21
2023.10.25 03:52:25;Sell;0.03;AUDNZD;1.09063;0.03;2023.10.26 04:05:32;1.0867666666666667;;-0.1;6.72
2023.10.19 15:48:25;Sell;0.02;AUDNZD;1.08377;0.02;2023.10.26 04:02:59;1.08642;;-0.2;-3.06
2023.10.19 11:07:15;Sell;0.01;AUDNZD;1.08296;0.01;2023.10.26 04:01:36;1.08622;;-0.11;-1.8900000000000001
2023.10.24 08:23:40;Sell;0.01;AUDNZD;1.08564;0.01;2023.10.26 01:25:57;1.08626;;-0.07;-0.36
2023.10.17 20:22:12;Sell;0.01;AUDNZD;1.0798;0.01;2023.10.26 01:13:12;1.08666;;-0.14;-3.9699999999999998
2023.10.25 05:32:39;Sell;0.01;AUDNZD;1.09124;0.01;2023.10.25 12:23:08;1.08779;;;2.01
2023.10.24 08:22:20;Sell;0.01;AUDNZD;1.08569;0.01;2023.10.25 11:32:36;1.08796;;-0.02;-1.33
2023.10.25 05:02:11;Sell;0.01;AUDNZD;1.09094;0.01;2023.10.25 11:32:09;1.08789;;;1.78
2023.10.19 12:02:32;Sell;0.01;AUDNZD;1.08304;0.01;2023.10.25 10:45:41;1.08814;;-0.06;-2.98
2023.10.13 17:15:02;Buy;0.01;AUDCHF;0.57118;0.01;2023.10.25 03:30:04;0.56937;;;-2.03
2023.10.19 14:34:04;Buy;0.01;AUDCHF;0.56615;0.01;2023.10.24 15:33:26;0.56852;;;2.65
2023.10.19 10:29:13;Buy;0.01;AUDCHF;0.56692;0.01;2023.10.24 13:50:05;0.56795;;;1.15
2023.10.23 13:00:43;Buy;0.01;AUDCHF;0.56177;0.01;2023.10.24 10:27:11;0.56759;;;6.53
2023.10.19 23:45:02;Buy;0.03;NZDCHF;0.5215;0.03;2023.10.24 09:48:40;0.5221466666666666;;;2.18
2023.10.19 15:00:03;Buy;0.02;NZDCHF;0.52279;0.02;2023.10.24 09:48:38;0.52238;;;-0.92
2023.10.23 12:22:12;Buy;0.01;NZDCAD;0.79784;0.01;2023.10.24 09:15:12;0.8012;;-0.02;2.46
2023.10.20 03:00:02;Buy;0.05;NZDCHF;0.52097;0.05;2023.10.24 08:28:55;0.520742;;;-1.28
2023.10.18 05:22:02;Sell;0.01;AUDNZD;1.07986;0.01;2023.10.23 22:32:40;1.08284;;-0.04;-1.74
2023.10.18 10:40:53;Sell;0.01;AUDNZD;1.08039;0.01;2023.10.23 12:28:26;1.08361;;-0.04;-1.87
2023.10.18 11:44:25;Sell;0.01;AUDNZD;1.08123;0.01;2023.10.23 12:28:02;1.08359;;-0.04;-1.37
